"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",26.75,0.416666666666671,23.6912078857422,9.6205415725708,87.65869140625,44.5322799682617,29.5435009002686,18.5685005187988,10.9750003814697,23.4648742675781,23.869291305542,24.236291885376,23.1375007629395,1802,208,80,27.2311935424805,568,296,464,458
"background",55.9166666666667,45.5833333333333,9.57453155517578,10.6209373474121,22.672269821167,1343.05163574219,34.0374984741211,-12.8079996109009,46.8454971313477,10.0026245117188,23.786958694458,25.9759998321533,-7.02079153060913,135,20,6,32.4903182983398,49,21,27,31
"background",43.75,55.5833333333333,3.32548952102661,8.10739612579346,21.1793327331543,1092.93859863281,22.8352508544922,-15.4444999694824,38.2797508239746,16.3933753967285,-9.39712524414062,16.3933753967285,-10.4217081069946,514,75,23,36.8865852355957,191,76,191,86
"background",18.25,-33.5833333333333,16.5902080535889,9.05208301544189,55.6366500854492,267.180206298828,24.9650001525879,8.69499969482422,16.2700004577637,13.9641666412354,19.7550010681152,19.7550010681152,13.3125,434,76,10,69.9441833496094,213,33,33,211
"background",36.75,-13.75,22.2152404785156,10.9388961791992,60.3741760253906,220.493423461914,31.0400009155273,12.9215002059937,18.1184997558594,23.523416519165,19.1397914886475,24.6166248321533,19.1397914886475,1098,276,2,114.867324829102,720,8,301,8
"background",44.0833333333333,-24.4166666666667,24.4043445587158,14.8536033630371,66.1203460693359,319.696716308594,34.3089981079102,11.8444995880127,22.4644985198975,27.6882076263428,21.1690406799316,27.6882076263428,20.1625423431396,518,121,5,99.5797500610352,330,20,330,24
"background",26.25,-4.91666666666666,24.7818756103516,11.4722499847412,79.5537719726562,38.8409729003906,31.7794990539551,17.3587493896484,14.4207496643066,24.4026260375977,24.6622924804688,25.2953338623047,24.4026260375977,1337,189,7,60.3016052246094,542,63,373,542
"background",23.5833333333333,15.4166666666667,25.0242385864258,16.7075214385986,57.231746673584,423.188262939453,37.8932495117188,8.70049953460693,29.1927490234375,27.929500579834,20.6699161529541,29.5197906494141,19.1370830535889,167,82,0,169.246337890625,152,0,51,0
"background",-6.41666666666667,21.9166666666667,28.2082595825195,15.3391036987305,44.3640823364258,705.720031738281,44.7280006408691,10.1525001525879,34.5755004882812,35.6540412902832,28.6683330535889,36.1855430603027,18.7802085876465,17,6,0,92.4568252563477,14,0,8,1
"background",43.4166666666667,21.75,28.2125835418701,15.4294996261597,46.6419296264648,648.607727050781,43.9235000610352,10.8427495956421,33.0807495117188,28.6637916564941,35.5081253051758,35.5081253051758,19.8370418548584,120,32,1,79.1578521728516,67,9,9,26
"background",29.9166666666667,13.4166666666667,27.1735305786133,15.1763544082642,57.6636619567871,324.981170654297,39.4184989929199,13.0997505187988,26.3187484741211,27.8780002593994,23.2924175262451,30.822582244873,22.5148334503174,294,104,0,152.455917358398,251,0,32,0
"background",20.5833333333333,-2.75,24.8279685974121,9.30902099609375,85.6730651855469,45.3537139892578,30.2829990386963,19.4172496795654,10.8657493591309,24.7240829467773,24.2922077178955,25.4153747558594,24.2922077178955,1874,245,50,39.6920928955078,674,208,503,208
"background",30.9166666666667,-28.4166666666667,16.4887180328369,12.935396194458,59.672679901123,314.329010009766,25.8932495117188,4.21600008010864,21.6772499084473,19.9208335876465,12.4142503738403,19.9208335876465,12.2585000991821,829,132,12,67.735710144043,374,44,374,48
"background",39.4166666666667,-3.41666666666666,24.906042098999,8.86037540435791,68.2118225097656,130.959732055664,31.6450004577637,18.6555004119873,12.9895000457764,25.2948322296143,23.257625579834,26.3876667022705,23.2278327941895,744,113,21,53.0997085571289,277,98,175,116
"background",15.4166666666667,59.9166666666667,4.29568719863892,8.19962501525879,28.0125560760498,772.333801269531,20.5294990539551,-8.74174976348877,29.2712478637695,12.7072496414185,-1.45695829391479,14.207332611084,-4.79325008392334,776,89,38,24.9750690460205,248,136,246,154
"background",38.75,23.9166666666667,27.9570827484131,13.2858333587646,50.7083206176758,519.519958496094,40.5214996337891,14.3210000991821,26.2005004882812,24.3290004730225,32.701042175293,33.5307922363281,21.1323757171631,75,21,0,105.885604858398,37,1,1,18
"background",1.58333333333333,32.75,18.9450511932373,13.5153961181641,36.8683815002441,842.306030273438,38.5602493286133,1.90174996852875,36.6585006713867,13.7938747406006,29.710916519165,29.710916519165,9.00724983215332,108,15,2,36.9274482727051,37,13,13,28
"background",63.4166666666667,38.4166666666667,16.5933017730713,15.4486036300659,35.3587799072266,1073.81884765625,40.5804977416992,-3.11050009727478,43.6909980773926,5.57362508773804,30.0714588165283,30.0714588165283,3.50079154968262,145,32,0,85.7624282836914,76,1,1,64
"background",33.4166666666667,-17.75,21.7255725860596,12.6104793548584,58.7408256530762,267.353912353516,32.2632484436035,10.7952499389648,21.4679985046387,23.8737087249756,19.2992076873779,24.1084575653076,17.8991661071777,1099,256,6,103.182266235352,704,28,354,33
"background",45.9166666666667,16.9166666666667,27.8130207061768,12.5877494812012,45.0012512207031,556.601928710938,40.7742500305176,12.8022499084473,27.9720001220703,25.7614574432373,27.4904155731201,34.1772079467773,20.7224578857422,73,26,0,113.654167175293,51,2,10,11
"background",42.75,54.5833333333333,4.23445844650269,7.98129177093506,21.2500114440918,1080.73474121094,23.2959995269775,-14.2630004882812,37.5589981079102,17.081916809082,-2.47037506103516,17.081916809082,-9.29816627502441,522,75,26,33.4480972290039,188,81,188,98
"background",19.4166666666667,-19.0833333333333,22.4124374389648,15.9559173583984,57.5724487304688,371.658203125,34.3407516479492,6.62624979019165,27.7145023345947,24.4726238250732,17.2759170532227,26.0793762207031,17.2217082977295,486,130,0,110.698036193848,320,1,128,3
"background",45.9166666666667,15.75,28.1173648834229,12.3905620574951,46.1916427612305,505.393005371094,40.6095008850098,13.785249710083,26.8242511749268,29.0618324279785,24.0239582061768,33.9241256713867,21.698917388916,81,18,1,76.0633926391602,43,4,22,6
"background",11.25,50.0833333333333,7.8824896812439,8.6132287979126,32.8862190246582,678.211547851562,22.4932498931885,-3.69775009155273,26.1909999847412,16.3197498321533,3.41420841217041,16.3197498321533,-0.307250022888184,790,83,52,15.6517772674561,227,165,227,199
"background",55.0833333333333,41.5833333333333,12.7922916412354,11.7129163742065,27.2769260406494,1165.478515625,36.0849990844727,-6.85575008392334,42.9407501220703,12.7276248931885,25.6050415039062,27.4127922058105,-1.44149994850159,121,20,2,52.1095085144043,55,11,14,28
"background",71.0833333333333,36.9166666666667,6.27410411834717,11.4261665344238,32.4095993041992,890.801574707031,24.9407501220703,-10.3147497177124,35.255500793457,5.05854177474976,16.6594581604004,17.0376243591309,-4.80625009536743,377,77,3,78.5871353149414,202,13,22,109
"background",-8.75,32.25,18.4420623779297,11.9654998779297,45.9946174621582,498.148590087891,32.3082504272461,6.29325008392334,26.0149993896484,13.5018329620361,24.4728755950928,24.681583404541,12.4595832824707,331,54,1,71.3480911254883,151,7,7,142
"background",32.25,-12.4166666666667,24.2060623168945,13.111457824707,58.0506172180176,248.99870300293,34.9032516479492,12.3170003890991,22.5862503051758,25.4203758239746,20.7687072753906,26.8894157409668,20.7687072753906,942,228,1,115.125732421875,629,3,302,3
"background",48.4166666666667,24.5833333333333,26.1209373474121,12.1662502288818,40.5927314758301,684.423706054688,41.080249786377,11.1087503433228,29.9715003967285,21.6476249694824,33.9367904663086,33.9367904663086,17.2884578704834,92,30,0,106.814605712891,61,1,1,29
"background",14.75,-5.58333333333333,24.8637084960938,9.46945858001709,63.6837768554688,162.808868408203,31.5769996643066,16.7075004577637,14.869499206543,26.1759586334229,22.4299583435059,26.3695411682129,22.4299583435059,1282,234,0,77.3489074707031,525,8,520,8
"background",25.25,-17.25,23.2192497253418,15.2792491912842,55.8998641967773,318.154602050781,36.1067504882812,8.77350044250488,27.3332500457764,24.5070838928223,19.0555000305176,26.7287921905518,18.8810424804688,671,165,0,115.710578918457,462,0,103,4
"background",46.9166666666667,16.75,27.9774894714355,12.0662298202515,43.1341133117676,567.099853515625,40.851001739502,12.8772497177124,27.9737510681152,25.9112911224365,23.6751670837402,34.4073333740234,20.6802082061768,72,24,0,105.858100891113,48,2,13,10
"background",37.0833333333333,-10.4166666666667,23.0324783325195,9.24366664886475,64.1486892700195,159.222946166992,29.5575008392334,15.1477499008179,14.4097509384155,24.2958755493164,20.7376670837402,24.4173755645752,20.7376670837402,1064,230,1,109.819343566895,680,4,452,4
"background",13.0833333333333,11.5833333333333,27.5591983795166,14.4866466522217,54.279972076416,318.388946533203,40.2775001525879,13.5887498855591,26.6887512207031,27.1407089233398,23.8383331298828,31.6997489929199,23.6500415802002,609,197,0,135.2158203125,466,0,127,0
"background",-1.75,52.25,9.27134418487549,8.30881309509277,39.3759269714355,466.989044189453,21.4740009307861,0.372750014066696,21.1012516021729,4.85545825958252,5.61808347702026,15.258584022522,3.94170832633972,674,66,46,12.9156341552734,192,144,169,177
"background",31.5833333333333,3.91666666666667,25.2116565704346,12.3841457366943,72.4166107177734,162.186004638672,35.2327499389648,18.1315002441406,17.1012496948242,23.5400009155273,27.0072917938232,27.5952911376953,23.5400009155273,1251,182,8,62.3431205749512,505,43,83,505
"background",8.41666666666666,39.9166666666667,16.9500007629395,7.51926279067993,33.9206504821777,544.297790527344,29.5918025970459,7.42459011077881,22.1672134399414,14.9662570953369,23.6796455383301,24.0192623138428,10.9827871322632,564,92,5,57.0751762390137,236,31,46,191
"background",87.25,28.5833333333333,1.59748959541321,14.8703546524048,48.0801658630371,609.32861328125,15.7397499084473,-15.1885004043579,30.9282493591309,8.17854118347168,-5.14937496185303,8.8459997177124,-6.02779197692871,377,63,9,52.1934356689453,167,42,151,63
"background",81.25,8.58333333333334,28.2169342041016,7.92746686935425,68.4346160888672,162.736083984375,34.3152008056641,22.7311992645264,11.5840015411377,26.7700004577637,29.9441337585449,29.9441337585449,26.1162662506104,1434,323,22,87.8425216674805,841,132,132,781
"background",51.25,56.9166666666667,2.99983334541321,8.77529144287109,21.3644599914551,1167.509765625,24.3097496032715,-16.7644996643066,41.0742492675781,14.869291305542,-4.01708316802979,17.1538333892822,-11.5113754272461,568,73,28,31.1949863433838,199,91,198,103
"background",86.25,55.4166666666667,0.662895858287811,10.3616247177124,22.7337055206299,1293.10607910156,24.5182495117188,-21.0599994659424,45.5782470703125,16.3907508850098,-7.5692081451416,16.3907508850098,-15.4802083969116,492,68,16,43.7615013122559,200,59,200,77
"background",29.5833333333333,4.08333333333334,24.655969619751,12.728687286377,73.7959136962891,105.175064086914,34.0149993896484,16.7665004730225,17.248498916626,23.3780002593994,25.4559993743896,25.949333190918,23.3623752593994,1442,206,18,58.4354248046875,562,66,267,556
"background",23.25,30.5833333333333,20.0636882781982,12.5450000762939,45.7058525085449,577.517883300781,33.4900016784668,6.04274988174438,27.4472522735596,12.6312913894653,26.6665840148926,26.6665840148926,12.6312913894653,27,7,0,82.0658493041992,19,0,0,19
"background",36.4166666666667,16.75,29.4498119354248,14.6626663208008,60.2769355773926,309.680816650391,40.9877510070801,16.6622505187988,24.3255004882812,31.1256256103516,25.8144588470459,32.5854606628418,24.9862079620361,133,52,0,144.400619506836,112,0,53,0
"background",-0.75,48.4166666666667,10.7882919311523,8.13812446594238,38.4649467468262,494.490600585938,22.9594993591309,1.80225002765656,21.1572494506836,5.89166641235352,17.0171241760254,17.0171241760254,5.06429195404053,791,84,47,20.1248073577881,248,147,147,233
"background",16.75,-14.9166666666667,20.8177909851074,15.0580835342407,58.3827667236328,294.359527587891,32.3800010681152,6.58799982070923,25.7920017242432,22.214958190918,16.638500213623,23.515417098999,16.638500213623,913,183,0,99.3851013183594,525,2,151,2
"background",88.0833333333333,48.25,-6.26546859741211,11.5496873855591,27.1162395477295,1184.37548828125,15.2089996337891,-27.3842506408691,42.5932502746582,8.20874977111816,-19.0174999237061,8.20874977111816,-20.5334587097168,248,48,4,67.3832778930664,122,16,122,19
"background",86.4166666666667,27.9166666666667,-2.43159365653992,11.0499792098999,45.3216285705566,518.799011230469,8.16475009918213,-16.2164993286133,24.3812484741211,3.31816673278809,-7.69287490844727,3.64920830726624,-8.88291645050049,468,57,12,35.9134063720703,164,79,146,118
"background",-7.25,4.75,25.5278949737549,6.89054155349731,74.3717422485352,85.8773422241211,30.6672496795654,21.402250289917,9.26499938964844,25.8436660766602,25.9854164123535,26.5030002593994,24.3558330535889,2141,377,61,51.3182792663574,859,258,396,461
"background",-0.25,48.5833333333333,10.1706142425537,7.77797937393188,37.2557640075684,495.964721679688,22.1354999542236,1.25824999809265,20.8772506713867,5.25904178619385,16.3964176177979,16.3964176177979,4.3957085609436,811,87,46,18.8626251220703,251,153,153,242
"background",27.75,10.0833333333333,28.0135517120361,13.9688949584961,61.2174072265625,199.900726318359,39.5805015563965,16.761999130249,22.8185024261475,26.7596664428711,26.5000419616699,31.0739994049072,26.3252487182617,662,171,0,114.933258056641,443,0,69,1
"background",30.4166666666667,-8.58333333333333,25.6087818145752,11.9899377822876,69.7210998535156,113.934516906738,33.1655006408691,15.9685001373291,17.19700050354,26.2562084197998,23.9651260375977,26.7790412902832,23.9651260375977,1020,211,0,98.7967834472656,559,2,367,2
"background",33.9166666666667,-0.416666666666664,22.4468021392822,8.68747901916504,83.7973327636719,58.7391548156738,27.7287502288818,17.361499786377,10.3672504425049,22.773458480835,21.656457901001,23.1251258850098,21.656457901001,1003,184,32,56.8258743286133,440,108,245,108
"background",22.75,7.91666666666667,24.2265625,13.3240833282471,63.3974456787109,150.498657226562,34.7830009460449,13.7662496566772,21.0167503356934,23.3792495727539,23.418249130249,26.3181667327881,22.693790435791,1181,226,1,89.5961151123047,639,9,226,16
"background",45.5833333333333,-21.0833333333333,24.0094795227051,13.3372917175293,62.9771041870117,262.598205566406,33.5825004577637,12.4045000076294,21.1780014038086,26.3312492370605,20.2993335723877,26.4734573364258,20.2993335723877,1174,313,5,118.622482299805,825,15,666,15
"background",38.9166666666667,-1.08333333333333,26.2172603607178,9.91239643096924,71.350700378418,127.17936706543,33.4855003356934,19.5930004119873,13.8924999237061,26.6725826263428,24.4456253051758,27.6543750762939,24.4456253051758,590,192,2,118.426223754883,349,9,186,9
"background",12.9166666666667,32.75,19.8782939910889,11.0489988327026,42.1389579772949,585.378967285156,33.0759773254395,6.85558652877808,26.2203903198242,14.1481380462646,26.5772819519043,26.7726726531982,12.6352424621582,274,63,0,95.0553359985352,161,1,9,160
"background",16.75,-15.4166666666667,21.060510635376,15.964729309082,59.6104774475098,313.826904296875,32.7154998779297,5.93375015258789,26.7817497253418,22.7710418701172,16.5160827636719,23.9086666107178,16.5160827636719,860,178,0,101.940185546875,514,2,263,2
"background",-5.75,20.75,28.6275005340576,14.7887086868286,45.1953468322754,677.98486328125,43.6199989318848,10.8982496261597,32.7217483520508,35.2240829467773,21.6205005645752,35.9717483520508,19.3917503356934,23,9,0,109.848945617676,20,0,13,0
"background",40.5833333333333,35.9166666666667,19.1166973114014,14.1360626220703,36.3051948547363,960.299011230469,40.0662498474121,1.12950003147125,38.9367485046387,8.80500030517578,30.7291660308838,30.7291660308838,7.16000032424927,248,43,0,81.127082824707,123,2,2,120
"background",61.0833333333333,26.25,25.3561553955078,12.4295625686646,43.8266334533691,601.542236328125,38.7457504272461,10.3850002288818,28.3607501983643,18.6489162445068,25.8280830383301,32.0596656799316,17.3748321533203,201,37,4,62.7411231994629,95,15,50,90
